id	text	Anger	Disgust	Fear	Sadness	Joy	Surprise
amh_train_track1_92	ሁለቱን ክፍሎች ተከታትያለሁ በዝህ ልክ ጀዋሪም ደረጄም መመስገን አለባቸው በራሴ እሣቤ አገራችን ወደሠላም የሚትመለስበት ቀን ሩቅ እንደማይሆን ጭላጭል አሣይቶኛል  ስለዝህም እኔም እንደ ጀዋር ሁሉም የመንግስት ባለስልጣናት ባለሀብቶች ሊህቃንዲያስፖራዎች ነጋዴውየሀይማኖት ተቋማት አባቶች እና ሁሉም ዜጋ መስከን አለበት የተባለው ትክክል ነው ችግሮችን ባዬን ቁጥር ጋዝ ከመስጠት ውሀ ማቀበል መቻል አለብን አሁን አገራችን ያለችበትን ቀውስ ከዬት ወ	0	0	0	0	1	0
amh_train_track1_93	የካናዳው ጠቅላይ ሚኒስትር በአውሮፕላናቸው የቴክኒክ ብልሽት ምክንያት ህንድ ለመቆየት ተገደዱ	0	0	0	0	0	0
amh_train_track1_94	ከሉስፈርም ጋር ኢትዮጵያን ለመጥፋት እና አሸባሪ ወያኔ ለመታደግ መወያየቱ አይቀርም! አስመሳይ የአሸባሪ ወያኔ አፍቃሪ ነው ጋሽ አብይ አህመድ አጥብቃን ልንቃወሞ ይገባል፡፡፡	0	1	0	0	0	0
amh_train_track1_95	?የዜግነት ፖለቲካ ቀለጠ በቃ የኦሮሞ ህዝብ አቃፊነትማ እድሜ ለ ODP ማፈሪያ ሆነ እጅግ በጣም በሚያሳዝን መልኩ በጣም ዘግናኝ የሆኑ ጭካኔዎች በወገኖቻችን ላይ እየተፈፀሙ ነው አቃፊ	1	1	0	1	0	0
amh_train_track1_96	ህንድ በታሪኳ ለመጀመሪያ ጊዜ ጨረቃ ላይ አረፈች	0	0	0	0	0	0
amh_train_track1_97	ከቤትዎ እና ከመሥሪያ ቤትዎ የሚወጣ በካይ ድምፅ ስሜትዎን እንደሚያጨፈግግ ያውቃሉ?	0	0	0	0	0	0
amh_train_track1_98	ስለ ክርስትና ከሆነ እያወሩት ያለ፡ ከየትኛው ወንጌል እንደተቀዳ ግራ እየገባን ነው ያለው?	0	0	0	0	0	0
amh_train_track1_99	አንድ ከፍተኛ የፌዴራል ባለስልጣን ወርዶ አክቲቪስት ሲሆን ያሳፍራል ካድሬዎች ምን ሰርተው ይብሉ	0	1	0	1	0	0
amh_train_track1_100	እሷ ጥሩ እየሰራች ነው ማለት ነው	0	0	0	0	1	0
amh_train_track1_101	ማርያምን  ከአንድ ሊቀ ጳጳስ የማይጠበቅ ውሸት  ምን ያደረጋል ጎፋና ባስከቶ ሀገረስብከት ሙሉ በሙሉ ብፅዕ አብነ ኤልያስ 18 ዓመት ሙሉ እኛን ሳይጠይቅ ብዙዎች ሕዝቤ ክርስቲያን እረኛው በማጣት ከሃይማኖታቸው ስኮበለሉ ነገር ግን እሳቸው አሁንም ስለ ፖርሰንት ይከሳሉ በእውነቱ ከእሳቸው እንዲህ አይነት ተግባሮት ይቅርና ከአንድ ክርስቲያን የማይጠበቅ ነው  በእውነቱ በነገራችን ላይ ሙሉ መረጃ አለን እኛ ከቅዱስ ስኖዶስ ጋር በመሆን መደረግ ያለ	1	1	0	0	0	0
amh_train_track1_102	ባሰበበት ቀርቶ፣ባላሰበው ሲያመሽ፣ በጣም ያስጨንቃል እንደሰው ላሰበው፣ ውጥኑን አቋርጦ፣ለሰው ጥሎ ሲሄድ ድንገት ሳያስበው። ዛሬስ እንዴት ነህ አማራ ሃገሬ፣ ስንት ተወለደ፣ስንቱ ተሰደ	0	0	0	1	0	0
amh_train_track1_103	እግዚአብሔር ያፅናናችሁየተከሰተው ነገር በጣም ልብ ሰባሪ ክስተት ነው የሰው ልጅ ክቡር ነው ግን ለምን ጥንቃቄና ሀላፊነት በጎደለ ተግባር የሰው ልጅ ይሞታል  አፍራሽና የዕለቱ ስራ አሰሪዎች መጠየቅ አለባቸው ፍትህ ለጌትነት	0	0	0	1	0	0
amh_train_track1_104	በመሰረቱ የኦሮሞ ወንድ ታማኝ ነው በትዳሩ ጨዋና ቤቱን አክባሪም ደሞ ከዘመኑ ጋ አገናኙት አሏቹህ ግን ልጅ ፊት እንዲ ያለ ፕራንክ አትስሩ አይምሮው ወስጥ መጥፎ ነገር ይቀረፃል	0	0	0	0	0	0
amh_train_track1_105	አይይ ኬንያ አልነበራችሁማ፡፡ እዛ የሴትን መቀመጫ ድንገት ጧ ማድረግ በጣም አሪፍ ነሽ ማለት ነው፡፡ ሳቅ ብላ ዋቻ ማኔኖ ትላለች እንጂ ፀብ የለም፡፡ ሴቶቹ	0	0	0	0	1	0
amh_train_track1_106	ከፍለኽባታል። መልበስ አደለም ብትሸከማትም አትጠግባትም። ዋጋ የተከፈለባት አገር ላይ ዋጋ የከፈለ ጀነራል ምስል ነው። ከኔ የቀኑ ምርጥ እይታየ ነው።	0	0	0	0	1	0
amh_train_track1_107	አላ የሱርም ሊል ፍሊስጤም ሞት ለአሜሪካ እና ለኢስራኤል	0	1	0	0	0	0
amh_train_track1_108	አበባዋኢትዮጵያ በኩብረ ጠቅላይ ሚኒስቴር ዶክተር አብይ አህመድ የሎሬት ተሸላሚ የአፍሪካዊያን ኩራት የኢትዮጵያዊ መሪ ዘመን Ethiopia	0	0	0	0	1	0
amh_train_track1_109	አላህ ሰብሩን ይስጣቹ ያማል በጣም 😭😭😭	0	0	0	1	0	0
amh_train_track1_110	በጣም አሳዛኝ ታሪክ ነው ። ጋዜጠኛዋ በመጀመሪያ ህክምና እንድትከታል ማመቻቸት ይጠበቅሻል።	0	0	0	1	0	0
amh_train_track1_111	ካሳለፍናቸው 5 ዓመታት ውስጥ ለመጀመሪያ ጊዜ በማድነቅ ስሜት እየደጋገምኩ አይቻለሁ ራሴን የታዘብኩበት ገጠመኜ ግን የሚገርም ነው ሁለቱን ዝግጅቶች እያየሁ በየመካከሉ አስብ የነበረው አይ ራይድ ይዤ በመዞር ማየት አለብኝ ካላየሁ ሚዲያን በምኑ አምነዋለሁብዬ ሳስብ ነው ታላቅ እይታህን የሚመሰክር ድንቅ ሥራ ነው ታዲያ ከዚህ ዕውቀትህና እይታህ በትንሹም ቢሆን ለዜጎች ሠላም ፍቅር መቀራረብ አንዲሁም ለባንዲራና ለምጣኔ ሀብት ዕድገት ድርሻ ቢኖረው	0	0	0	0	1	0
amh_train_track1_112	እኔ እንደታዘብኩት በኛ ባህል ስሜታችንን የምንገልፅበት ቋንቋወች ሌላኛውን ወገን ስሜታዊ ያደርጋል አይዞሽ እህቴ የደረሰበት ያውቀዋል the pain will never	0	0	0	1	0	0
amh_train_track1_113	የኢትዮጵያውያን የህልውና ስጋት አብይ እንጅ የቀይ ባህር መቅረት አይደለም።ደግሞ በዚህ ሰበብ የቀሩትን የደሀ ልጆች ደም ልትጠጣ ነው ።	1	1	0	0	0	0
amh_train_track1_114	አሰናተ ደሞ ሳክሳችሁ መከራ ነዉ 3ተኛዉ የአለም ጦርነት ሊጀመር ነዉ ምናምን እያላችዉ ትቀልዳላችዉ ብልፅግና አብቅቶለታል	1	1	0	0	0	0
amh_train_track1_115	በ Admassie Belete አንዳንዱ፦ ፋኖነት ይመስለዋል ድንገት የተሳለ ቢላ! አንዳንዱማ ጭራሽ! ፋኖ ማለት ሽፍታ ፋኖ ማለት 'ሲላ' ቀምቶ የሚሮጥ ዘርፎ የሚበላ እኔ ግን ልንገርህ! ፋኖነት! አትንኩኝ ባይነት! ስነልቦና ነው! ውርስ የአማራነት!	1	0	0	0	0	0
amh_train_track1_116	8እንትጋ፡፡አንድ ነገር ማስታወስ ይገባናል የፖለቲካ ቀውስ በኃይል ይፈታል የሐይማኖት ጉዳይ ግን መዘዙ ብዙና የከፋ ነውና ልዩ ትኩረትና ስለሚሻ በእጅጉ ልንጠቀቅና ልናስተውል ይገባል	0	0	1	0	0	0
amh_train_track1_117	የማንነት ቀውስ የገባ መንግስት እና ህብረተሰብ ትክክለኛ መንገድ አይታየውም ።	0	1	0	0	0	0
amh_train_track1_118	ባንድ ቀንና ለሊት ምን ተፈጠረ ባይደን እስራኤል እራስዋን የመከላከል መብት አላት ሲሉ አልነበረም ለምን እጃቸውን ታጠቡ ከስራኤል አጋርነት ወደ ሽማግሌነት ለመቀየር ለምን ፈለጉ ይሀ ክህደት አይደለም	1	0	0	0	0	0
amh_train_track1_119	አስተዳዳሪ የሌለበት ሀገር ሽፍታ ዱርየ ሌባ  ገዠ ይሆናል	1	1	0	0	0	0
amh_train_track1_120	ለጊዜው የጠላቴ ጠላት በሚል ነው ፍቅራቸው	1	0	0	0	0	0
amh_train_track1_121	611 ሌላው እንግዳ ደግሞ ከሱዳን የመጣ ሲሆን ስመለከተው አንድ አቋም የሌለው እና እስከ ጥግ ድረስ ስሜታዊ ሰው ነበር ! በውይይቱ መጀመሪያ ላይ ረመዳን የመልካም እና የ	0	0	0	0	0	0
amh_train_track1_122	ወሬ ምን ያደርጋል!	0	0	0	0	0	0
amh_train_track1_123	ደረጀ የተባልክ ሆዳም አብይ ስልጣን ከያዘ ስለተገደለው 200 አማራ ለምን አታወራም	1	1	0	0	0	0
amh_train_track1_124	በሀገር ወዳዱ ደጉ የአማራ ሕዝብ ላይ ጠካራ አርሶ አደር ላይ ጦርነት ታውጆበታል በአሸባሪው አቶ አብይ እና መሰሎቹ ስለዚህ ክቡር በሆነው በኢትዮጵያ መከላከያ ስም ሽብር እያስፈፀሙ	1	1	0	0	0	0
amh_train_track1_125	አይዞን ባንዳው የናተ ስጋት ገብቶናል ማንነትህን በእጅ ይዘህ የምን የውሻ ጩሄት ነው የምትጮሁ ወይስ ኑ ተረከቡን ነው ምነው የትናቱ ተረሳ እንደ ለሆዱ ተገዝተው እ	0	1	0	0	0	0
amh_train_track1_126	ሐማስ በ24 ሰዓታት ውስጥ 241 ሰዎች በጋዛ መገደላቸውን አስታወቀ	0	0	0	1	0	0
amh_train_track1_127	የሰዉ ልጅ ጭንቅላት በጣም አስገራሚ ነዉ፡፡ከተወለደበት ጊዜ ጀምሮ በደምብ ሲሰራ ይቆይና ድንገት ህዝብ በተሰበሰበበት ቦታ ማዉራት ሲጀምር ማሰብ ያቆማል፡፡ ጆርጅ ጅስል	0	0	0	0	0	1
amh_train_track1_128	“ሕክምና ለሁሉም ተደራሽ መሆን አለበት” ለቆዳ ካንሰር ሕክምና የሚሆን ሳሙና የሠራው ትውልደ ኢትዮጵያዊው ታዳጊ	0	0	0	0	0	0
amh_train_track1_129	በምንም መስፈርት እኩል ሚዛን ላይ ማስቀመጥ አይቻለምከሁለቱ አሸባሪ ማን እንደሆነ በግልፅ ለይተዋልለፍልስጤም ህፃናት ያላዘነ ልብ ሰበዓዊነት የለውም	1	0	0	1	0	0
amh_train_track1_130	አሁን ቢያለቅሱ ከየት ያምጡት ሊቢያን የመሰለች ሐገር ምእራባውያን ብትንትኗን አውጥተው ሰዉን በተኑት በጣም ያሳዝናል !	0	0	0	1	0	0
amh_train_track1_131	ፍልስጤማውያን በጋዛ መቆየት መቻል አለባቸው ሲሉ ብሊንከን ተናገሩ	0	0	0	0	0	0
amh_train_track1_132	በዚህ ፊልም የአንድ ሀገር ህዝብ በጠቅላላ ነው የሚታየው ይህን ያክል ሰው ኬት ነው የሚመጡት	0	0	0	0	0	1
amh_train_track1_133	አብይ እስከመቼ ወጣቶችን እያሰረ እየገደለ ይቀጥላል  እስከመቼስ ነው በፍርሀት ሰው በድሮን በመድፍ ህዝብ እየጨፈጨፈ የሚቀጥለው  ሰውየው ዘረኝነቱን በግልጵ እያሳየን ነው ስንል ለአረብ የሸጠን ይመስላል	1	1	0	0	0	0
amh_train_track1_134	አንነጋገርም ጨዋታ ይቅርብኝ ቁጭ በል ከጎኔ የአይን ረሀብ አለብኝ ጊዜያዊ ማፍቀርህ ምን ያረግልኛል ልብህ ከአይንህ ስር ነው ድንገት ይከዳኛል ፍቅርህ በረታብኝ ተጨነቀ ሆዴ በልክ አይ	0	0	0	0	0	0
amh_train_track1_135	ይህንን ቀውስ ጠማቂና እብድ ሰውዬ ከቤተ መንግስት ወደ እስር ቤት በመወርወር ለህግ ማቅረብ የግድ ነው ከቀውስ ወደ ቀውስ ከጦርነት ወደጦርነት አገርን እየደ	1	1	0	0	0	0
amh_train_track1_136	Biruk Abera ዘረኝነት ምንድነው ዘረኝነት ሰትል አንተም እኮ በሌላ ዘረኝነት ቆመህ ነው	1	0	0	0	0	0
amh_train_track1_137	መለስ ያጠፋው ጥፋት ነው ኢትዮጵያ ሊያጠፋ በር የደረሰው	0	1	0	0	0	0
amh_train_track1_138	አፕል 190 ሺህ ብር ያወጣል ያለውን ‘ኦጊዩሜንትድ ሪያሊቲ’ ቴክኖሎጂ ይፋ አደረገ	0	0	0	0	0	1
amh_train_track1_139	መቼ ነዉ ፈዉስ የምጀምረዉ አልፈወስም ካለክ እንለመድከዉ ፕራንክ ነዉ ትላለክ።አመዶ	0	1	0	0	0	0
amh_train_track1_140	የራሷ ዜጎች ብሔራዊ ግዳጅ ስለሄድ ነው ስራ እኮ ነው የተባልከው ሌላ አይደለም አይ ethiopian መሀይም ሁነን ቀረን	1	0	0	1	0	0
amh_train_track1_141	ለጎንደሯ ልጃችን አዘኩላት ጎንደር አሳድጋ ለአራጂ ፣ለጭራቅ፣ አሳልፋ የሰጠች አዘኩላት የአማራ ችግር የዚች እንባ ይሆናል መከራ የመጣብን ለዚህ አጋንት ጭራቅ ድረግ አ	0	0	0	1	0	0
amh_train_track1_142	ባክህ ኤርትራ ከኢትዮ ጋር ያላትን ግንኝነት እና ጠበቃ ለኢትዮ እንዳትሆን የጠቅላይ ሚንስትሩ ክህደት ነው ኤርትራ ስንት ግዜ በኢትዮ መሪዎች ክህደት ይድረስባት	1	1	0	0	0	0
amh_train_track1_143	ፓስተር ቢኒ ቃለህይወት ያሰማልን ፓስተር ሶፎኒያስ ግን ሲጀመር እራስህን ከቅድስት ክብርት ድንግል ማርያም ጋር ማወዳደርህ ያሳዝናል አልገባህም ድንግል ማርያም አይነ ልቦናህን ታብራልህ!	0	0	0	1	0	0
amh_train_track1_144	አጋጣሚ ሆኖ ደንበኛዬ ነች ይህን ፕሮግራም ራሱ ጠላዋን እየጠጣሁ ነው የማየው ጎበዝ ቲጂ በርቺ	0	0	0	0	1	0
amh_train_track1_145	ቀደምት ኦፕሬተሮቻችን በዘመኑ ምርጥ አለባበስ ሽክ ብለው አገልግሎት ሲሰጡ ትውስታ ThrowbackThursday	0	0	0	0	0	0
amh_train_track1_146	ቦርጯን ታጥፋ ብዬ ሚስቴን ጂም አስገብቼ ጡንቻ እያወጣች ነው ልግባ በጊዜ ብሎ ሄደ ?ጉድ እኮ ነው ትንሽ አበጥ ሲሉ መከራ ነው	0	1	0	0	0	0
amh_train_track1_147	ጅብ የጅብ ልጅ ከሀዲ የከሀዲ ልጅ በሖጁ የወደቀ ነው	0	1	0	0	0	0
amh_train_track1_148	ከዚ ቡሃላ ግን ያሳዝናል ቢያቋሩጡት ጥሩ ነበር	0	0	0	1	0	0
amh_train_track1_149	የኢትዮጵያ ከብሪክስ ተጠቃሚነት እና ኪሳራ በምጣኔ ኃብት ባለሙያዎች ሲመዘን	0	0	0	0	0	0
amh_train_track1_150	ውሃ ለጠየቁ ሰላማዊ ዜጎች የተሰጠ ምላሽ በጠላት ሀገር ተወረን ጦርነት የገጠሙ ይመስል መንግስት ያስታጠቃቸው ሃይሎች ሰላማዊ ህዝብ እያሸበሩ ነው ወልቂጤ	1	0	0	1	0	0
amh_train_track1_151	ህዝባችን ከድህነት የሚወጣበት መንገድ ሰርቆት ቅምያ ዘረፋ ሙሰና ማጭበርበር ክህደት በማሰወገድ ነው የዚህ ህገ ወጥ ባህሪ መነሻው በልጅነት እድሜ ትምህርት ቤቶች እንደ ጥንቱ ዘመን ለተማሪዎች የግብረ ገብ ትምህርት ባለ መሰጠቱ ነው በአሁነ ጊዜ ግብረ ገብነት ጠፍቷል ማለት ያሰችላል ለዚህ ነው ውሸት ሀሜት ምቀኝነት ሙሰና ማጭበርበር ሌብነት ሱሰኝነት ሊንሰራፋ የቻለው መፍትሄው የትምህርት ሰርአት አንደኛና ሁለተኛ ደረጃ	1	0	0	0	0	0
amh_train_track1_152	ከአማራ የወጣው ስደተኛው ካቢኔ እና ስደተኛና ተሿሚው ተቃዋሚ ፓርቲ አብን አማራን ታግለው ያታግላሉ ተብሎ ታሰበ እንጅ እንዲህ እግር ተወርች አስረው ለማስገበር ይህን ያህል መከራ ይበላሉ ብሎ ማን አሰበ?! መጥኔ!	1	1	0	1	0	0
amh_train_track1_153	Tesfaye Zerihun ከንቱ የወንድአልጫ፣🤮🤮🤮ውይአንተን ማዳመጫህን ወደማላመጫህ ነበር በጥፊ😡😡😡 ዶማ	1	1	0	0	0	0
amh_train_track1_154	Tesfaye Demissse የተገረዘች ሴት መሆን አለባት	0	1	0	0	0	0
amh_train_track1_155	መሪአችን ትህግሰትህ የሚገርም ነዉ የኔ ወርቅ ኑርልን ሺ አመት አገልግለን	0	0	0	0	1	0
amh_train_track1_156	ይህንን አስተያየት የምጽፈው በቀጥታ የዜና ክፍሉን ይመለከታል ብዬ ሳይሆን Arts TV ዘርፈ ብዙ ስለሆነ ለሚመለከተው ክፍል ያደርሳል ብዬ ሰላመንኩኝ ነው እናንተም እንደ አስተያየት ብቻ አይታችሁ ችላ እንዳትሉት እጸልይላችኋለሁ ለማንኛውም ካዛንቺስ አካባቢ ያለውን የኢሚግሬሽን ቢሮ ጉዳይ እንደጀመራችሁት እስከ ፍጻሜው ጉዳዩን ተከታትላችሁ ለህዝቡ ዘግቡት በእርግጥ በዚያ ቦታ ላይ የሚሰጠው አገልግሎት ቀላል ሆኖ አይደለም ነገር ግን አገል	0	0	0	0	0	0
amh_train_track1_157	የሕንዱ ጠቅላይ ሚኒስትር ለባቡር አደጋው ምክንያት የሆኑ ከባድ ቅጣት ይጠብቃቸዋል አሉ	0	0	0	0	0	0
amh_train_track1_158	እኔኮ ምትገርሙኝ አሁን የሀ ምን የተለየ አለ አንድ መሪ የነበረ የሀ መናገሩ ብርቅ ነው ነው ወይስ መሃይም ጨካኝ ሰለሆነ ያው ስለሆናቹ ትደናነቃላቹ ፣ሌላ ቢሆን ጠንቋይ ገለመሌ ትሉ ነብር	1	1	0	0	0	0
amh_train_track1_159	በጣም የሚያሳምምም አሳዛኝ ታሪክ ነው ፈጣሪን ጨርሶ ይርዳሽ	0	0	0	1	0	0
amh_train_track1_160	በኪሲንጀር ትዕዛዝ ከ2 ሚሊዮን ቶን በላይ ቦምብ የዘነበባት ካምቦዲያ እንዴት ታስታውሳቸዋለች?	0	0	0	1	0	0
